YEARNO,FireName,GISNO,NIFCNO,FireNumber,FORID,UniqueFireIdentifier,RelatedIrwinIDs,FireId,FireCode,FireType,Response,Landowner,Responder,FireUse,Cause,GeneralCause,SpecificCause,StartDate,IADate,ControlDate,OutDate,GIS_Acres,ControlAcr,UTME,UTMN,LongNAD83,LatNAD83,ContainDate,FireReport,Shape_Length,Shape_Area
1994.000000000000000,Gaging,1994108.000000000000000,108.000000000000000,108.000000000000000,{79A14844-29C2-46BA-8B35-8A6EA28DBE28},1994-CAKNP-000108,,213506.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Smoking,Unknown,8/16/1994 0:00:00,8/16/1994 0:00:00,8/16/1994 0:00:00,8/20/1994 0:00:00,0.222436380000000,0.100000000000000,339442.000000000000000,4042338.000000000000000,-118.793049999999994,36.512940000000000,,"The following changes were made to this Fire Report as part of the conversion from SACS to WFMI on 05/14/2005. FORM OF HEAT: 31, not retained CERTAINTY: 2, not retained EQUIPMENT INVOLVED: 98, not retained MATERIAL INVOLVED: 1, not retained IGNITION FACTOR: 31, not retained CLASS PEOPLE: 1, not retained AGE: 8, not retained SEX: 3, not retained ACTIVITY INVOLVED: 9, not retained End of SACS to WFMI conversion notes.  INDIVIDUAL WAS IN THE AREA SWIMMING AND APPARENTLY CARELESSLY DISCARDED        CIGARETTE SETTING A SMALL AREA OF GRASS AND LICHEN ON FIRE.  FIRE WAS          DISCOVERED BY AN OFF-DUTY NPS EMPLOYEE.  VISITORS COVERED IT WITH DIRT.        FIRE WAS CONTAINED BY A SMALL AREA SURROUNDED BY ROCKS.  FIRE CREW RESPONDED   WITH ENGINE AND FOUND IT STILL SMOLDERING AND EXTINGUISHED.  RANGER            INVESTIGATION WAS UNABLE TO DETERMINE WHICH INDIVIDUAL WAS RESPONSIBLE.",120.001500019412447,900.022499993688029
1968.000000000000000,Guyot Crk,1968020.000000000000000,8020.000000000000000,8020.000000000000000,,,,211313.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,7/26/1968 0:00:00,7/26/1968 0:00:00,7/27/1968 0:00:00,7/27/1968 0:00:00,0.222495990000000,0.100000000000000,380225.000000000000000,4041698.000000000000000,-118.337630000000004,36.513140000000000,,,120.000500025179988,900.007499625199216
1925.000000000000000,Muir Grove,1925005.000000000000000,5004.000000000000000,5004.000000000000000,,,,209876.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,7/15/1925 0:00:00,7/16/1925 0:00:00,7/16/1925 0:00:00,7/17/1925 0:00:00,0.222431070000000,0.100000000000000,335790.000000000000000,4055938.000000000000000,-118.836709999999997,36.634850000000000,,,120.001600020811168,900.024000027170018
1976.000000000000000,Hidden Lk,1976080.000000000000000,6019.000000000000000,6019.000000000000000,,,,211871.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,9/4/1976 0:00:00,9/4/1976 0:00:00,9/9/1976 0:00:00,9/9/1976 0:00:00,0.222462960000000,0.100000000000000,357035.000000000000000,4019310.000000000000000,-118.592410000000001,36.308199999999999,,,120.000600032647554,900.008999844711752
2021.000000000000000,KNP Complex,2021122.000000000000000,122.000000000000000,122.000000000000000,{D8465389-267B-4325-97B1-5D42188A8B8C},2021-CAKNP-000122,{499D6545-2A19-458A-8C7C-554932C6B86E},203010.000000000000000,N9UH,CX,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,9/12/2021 2:35:00,9/12/2021 2:35:00,,12/31/2021 0:00:00,88257.122352909995243,88307.000000000000000,337458.544799999974202,4049001.832299999892712,-118.816594339999995,36.572645100000003,,,354619.962255958816968,314703544.325526714324951
1996.000000000000000,Palmer,1996055.000000000000000,55.000000000000000,55.000000000000000,{B0DC7570-7280-4253-9831-CF4CB33EFD1F},1996-CAKNP-000055,,213706.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,7/12/1996 0:00:00,7/12/1996 0:00:00,7/16/1996 0:00:00,7/31/1996 0:00:00,7.381868970000000,4.000000000000000,342341.000000000000000,4027156.000000000000000,-118.757599999999996,36.376609999999999,,"The following changes were made to this Fire Report as part of the conversion from SACS to WFMI on 05/14/2005. NFDRS FUEL STATION: -4P2 - not a valid value, set to null End of SACS to WFMI conversion notes.  7/12 Helicopter 552 reported new fire while doing drops elsewhere.                  5 Fire Pro + ICT4 flown + hiked in; 552 doing drops on this fire; Air          Tanker 160 doing drops; fire scouted; line construction begun.            7/13 Line construction continuing, more Tanker drops, Helicopter drops; Kern        Valley Hotshots arrive to assist.,                                        7/14 Constructed helispot, began mop-up, lined spots, Hotshots depart 1530.    7/15 Continue mop-up + patrol.                                                 7/16 Fore controlled.                                                          7/17 Remaining personnel depart.                                               7/31 Fire declared out.",860.183224431195413,29867.525550069727615
1935.000000000000000,High Bridg,1935029.000000000000000,5004.000000000000000,5004.000000000000000,,,,210059.000000000000000, ,WF,Full Suppression,Other Federal,NPS,No,Human,Smoking,Unknown,9/19/1935 0:00:00,9/19/1935 0:00:00,9/19/1935 0:00:00,9/19/1935 0:00:00,0.222458500000000,0.100000000000000,354098.000000000000000,4036553.000000000000000,-118.628349999999998,36.463149999999999,,,120.000700048840415,900.010499875102596
1982.000000000000000,Alpine Crk,1982009.000000000000000,6114.000000000000000,6114.000000000000000,,,,212328.000000000000000, ,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,6/23/1982 0:00:00,6/23/1982 0:00:00,7/30/1982 0:00:00,7/30/1982 0:00:00,0.222447980000000,0.100000000000000,348839.000000000000000,4092634.000000000000000,-118.698110000000000,36.967680000000001,,,120.000100036124394,900.001499914360693
2015.000000000000000,Sheep,2015069.000000000000000,69.000000000000000,69.000000000000000,{1B85178C-0385-40B1-81CD-54B01944EC9F},2015-CAKNP-000069,,687022.000000000000000,JV93,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,7/4/2015 0:00:00,7/4/2015 0:00:00,11/3/2015 0:00:00,11/3/2015 0:00:00,0.222446410000000,0.200000000000000,348130.000000000000000,4069229.000000000000000,-118.701499999999996,36.756697000000003,,"This was a lightning caused fire in the upper head waters of Sheep Creek above the Cedar Grove area. It was burning in timber of 0.1 acres with low fire behavior. This fire was monitored by air due to the location and low threat to resources. This fire was officially declared out by Kings District FMO, John Ziegler on 11/3/15 at 0949.",120.000000000000000,900.000000000000000
1953.000000000000000,Roaring Ri,1953028.000000000000000,3013.000000000000000,3013.000000000000000,,,,210573.000000000000000, ,WF,Full Suppression,Other Federal,NPS,No,Human,Smoking,Unknown,8/29/1953 0:00:00,8/29/1953 0:00:00,8/29/1953 0:00:00,8/29/1953 0:00:00,0.222459490000000,0.100000000000000,355689.000000000000000,4072107.000000000000000,-118.617279999999994,36.783780000000000,,,120.000200049523357,900.002999902842930
1949.000000000000000,Silliman C,1949033.000000000000000,9034.000000000000000,9034.000000000000000,,,,210415.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,8/22/1949 0:00:00,8/23/1949 0:00:00,8/23/1949 0:00:00,8/26/1949 0:00:00,0.222446080000000,1.000000000000000,346292.000000000000000,4056821.000000000000000,-118.719480000000004,36.644570000000002,,,120.000700046977940,900.010499772163939
1962.000000000000000,Tokopah,1962029.000000000000000,2027.000000000000000,2027.000000000000000,,,,211045.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,9/27/1962 0:00:00,9/28/1962 0:00:00,9/28/1962 0:00:00,10/12/1962 0:00:00,0.222449100000000,0.100000000000000,348116.000000000000000,4054166.000000000000000,-118.698549999999997,36.620939999999997,,,120.000600057510695,900.008999702651636
1974.000000000000000,East Fork,1974028.000000000000000,4070.000000000000000,4070.000000000000000,,,,211744.000000000000000, ,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,7/22/1974 0:00:00,7/22/1974 0:00:00,8/7/1974 0:00:00,8/7/1974 0:00:00,0.222454980000000,0.100000000000000,351797.000000000000000,4060645.000000000000000,-118.658659999999998,36.679900000000004,,,120.000800052572814,900.011999643584659
1979.000000000000000,Cedar Tree,1979018.000000000000000,9051.000000000000000,9051.000000000000000,,,,212132.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Other causes,Unknown,8/1/1979 0:00:00,8/1/1979 0:00:00,8/1/1979 0:00:00,8/1/1979 0:00:00,0.222410300000000,0.100000000000000,324424.000000000000000,4067438.000000000000000,-118.966419999999999,36.736440000000002,,,120.001800020735999,900.027000001043689
2001.000000000000000,Cliff Crk,2001030.000000000000000,30.000000000000000,30.000000000000000,{4A667232-9463-4B40-A98F-8748CAF457C3},2001-CAKNP-000030,,214157.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,7/2/2001 0:00:00,7/3/2001 0:00:00,7/4/2001 0:00:00,7/4/2001 0:00:00,0.222457130000000,0.200000000000000,352524.000000000000000,4041415.000000000000000,-118.646839999999997,36.506720000000001,,Shifts: 2                                                                      Fill ins: 0                                                                    Detailers:0                                                                    Injuries: None                                                                 Overhead Assignments: Mattingly ICT5                                            Comments: Fire was contained the first day. Mopped up the next day. One burnin snag was fallen ( not the lightning strike tree),120.000900050098650,900.013499748976187
1959.000000000000000,Chagoopa C,1959011.000000000000000,9033.000000000000000,9033.000000000000000,,,,210878.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,7/26/1959 0:00:00,7/26/1959 0:00:00,7/26/1959 0:00:00,7/27/1959 0:00:00,0.222481500000000,0.100000000000000,370209.000000000000000,4038646.000000000000000,-118.448949999999996,36.484330000000000,,,120.000300015519770,900.004499950295440
1973.000000000000000,Crescent,1973054.000000000000000,3006.000000000000000,3006.000000000000000,,,,211620.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Other causes,Unknown,9/7/1973 0:00:00,9/7/1973 0:00:00,9/7/1973 0:00:00,9/7/1973 0:00:00,0.222443100000000,0.100000000000000,344198.000000000000000,4047405.000000000000000,-118.740979999999993,36.559379999999997,,,120.000900048500668,900.013499855006330
1991.000000000000000,Suwanee RX,1991003.000000000000000,3.000000000000000,3.000000000000000,,,,213122.000000000000000, ,RX,Planned Ignition,NPS,NPS,Not Applicable,Human,Prescribed Fire,Broadcast Burn,1/1/1991 0:00:00,,,2/20/1991 0:00:00,124.119527849999997,100.000000000000000,338942.000000000000000,4050915.000000000000000,-118.800420000000003,36.590139999999998,,,3960.044800821651734,502212.634450559213292
1928.000000000000000,Little Bal,1928003.000000000000000,8004.000000000000000,8004.000000000000000,,,,209905.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,8/15/1928 0:00:00,8/15/1928 0:00:00,8/15/1928 0:00:00,8/16/1928 0:00:00,0.222435780000000,0.100000000000000,338641.000000000000000,4052818.000000000000000,-118.804180000000002,36.607230000000001,,,120.001700020935345,900.025500081531504
1958.000000000000000,Mitchell M,1958022.000000000000000,8039.000000000000000,8039.000000000000000,,,,210839.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,9/8/1958 0:00:00,9/9/1958 0:00:00,9/9/1958 0:00:00,9/9/1958 0:00:00,0.222456040000000,0.100000000000000,352464.000000000000000,4024422.000000000000000,-118.644270000000006,36.353580000000001,,,120.000500043376121,900.007499928138827
1965.000000000000000,Cahoon Rk,1965003.000000000000000,5003.000000000000000,5003.000000000000000,,,,211111.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,6/25/1965 0:00:00,6/25/1965 0:00:00,6/25/1965 0:00:00,7/3/1965 0:00:00,0.222449940000000,0.100000000000000,348483.000000000000000,4026958.000000000000000,-118.689120000000003,36.375819999999997,,,120.001000038634743,900.014999914519194
1992.000000000000000,Eagle,1992065.000000000000000,65.000000000000000,65.000000000000000,{7A543B65-53AD-4192-BADC-8BFA2722A582},1992-CAKNP-000065,,213282.000000000000000, ,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,8/15/1992 0:00:00,,,9/20/1992 0:00:00,0.222460700000000,0.100000000000000,355603.000000000000000,4030626.000000000000000,-118.610450000000000,36.409970000000001,,"NPS batch update of location coordinates on 04/28/2008. Authorized By: Dave Bartlett Coordinate Type: changed from LL to UTM Datum: changed from NAD27 to NAD83 UTM Easting: changed from 355,690 to 355,603 UTM Northing: changed from 4,030,427 to 4,030,626 Latitude: changed from 36:24:36 North to 36.40997 North Longitude: changed from 118:36:34 West to 118.61045 West End of NPS batch update of location coordinates notes",120.000600050108204,900.008999866620343
1948.000000000000000,Woods Crk,1948014.000000000000000,8009.000000000000000,8009.000000000000000,,,,210361.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Recreation and ceremony,Campfire,8/3/1948 0:00:00,8/3/1948 0:00:00,8/3/1948 0:00:00,8/3/1948 0:00:00,0.222472230000000,0.100000000000000,363453.000000000000000,4080371.000000000000000,-118.531779999999998,36.859409999999997,,,120.000500041455084,900.007499794319870
1996.000000000000000,Canyonview,1996010.000000000000000,10.000000000000000,10.000000000000000,{8E268635-A7A8-419C-9070-2AFC181A2490},1996-CAKNP-000010,,213661.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Recreation and ceremony,Campfire,5/27/1996 0:00:00,5/27/1996 0:00:00,5/27/1996 0:00:00,5/30/1996 0:00:00,0.222451950000000,0.100000000000000,351244.000000000000000,4072794.000000000000000,-118.667209999999997,36.789290000000001,,VISITOR REPORT OF SMOLDERING CAMPFIRE NEAR RIVER BEHIND CANYON VIEW CAMPGROUND RESPONDING UNITS FOUND DUFF SMOLDERING IN AREA 20'X20'.  ILLEGAL CAMPFIRE NOT  PROPERLY EXTINGUISHED.,120.000100051722626,900.001499853331211
1968.000000000000000,Sphinx Cr,1968027.000000000000000,8028.000000000000000,8028.000000000000000,,,,211321.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,8/1/1968 0:00:00,8/1/1968 0:00:00,8/2/1968 0:00:00,8/2/1968 0:00:00,0.222472270000000,0.100000000000000,363110.000000000000000,4066290.000000000000000,-118.533100000000005,36.732469999999999,,,120.000500059445230,900.007499624168645
1956.000000000000000,Arrow Cree,1956051.000000000000000,6019.000000000000000,6019.000000000000000,,,,210683.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,7/22/1956 0:00:00,7/22/1956 0:00:00,7/25/1956 0:00:00,7/25/1956 0:00:00,0.222475380000000,0.100000000000000,365332.000000000000000,4081557.000000000000000,-118.510919999999999,36.870359999999998,,,120.000500037788328,900.007499779319915
1976.000000000000000,Panther Pk,1976089.000000000000000,6010.000000000000000,6010.000000000000000,,,,211862.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Natural,Natural,Lightning,9/9/1976 0:00:00,9/9/1976 0:00:00,9/10/1976 0:00:00,9/11/1976 0:00:00,0.222444700000000,0.100000000000000,345264.000000000000000,4048966.000000000000000,-118.729389999999995,36.573619999999998,,,120.000800059033310,900.011999785494822
1989.000000000000000,Farewell,1989069.000000000000000,69.000000000000000,69.000000000000000,,,,212949.000000000000000, ,WF,Full Suppression,NPS,NPS,No,Human,Other causes,Unknown,8/13/1989 0:00:00,8/14/1989 0:00:00,8/14/1989 0:00:00,8/29/1989 0:00:00,0.222465250000000,0.100000000000000,358635.000000000000000,4031031.000000000000000,-118.576719999999995,36.414070000000002,,,120.000500043317444,900.007499952259650
2013.000000000000000,Research,2013030.000000000000000,30.000000000000000,30.000000000000000,{9429A749-1F07-486E-AD04-45DE588E7FE7},2013-CAKNP-000030,,661718.000000000000000,HK15,WF,Full Suppression,NPS,NPS,No,Human,Recreation and ceremony,Campfire,6/16/2013 0:00:00,6/16/2013 0:00:00,6/16/2013 0:00:00,8/30/2013 0:00:00,0.222425550000000,0.100000000000000,336170.000000000000000,4039632.000000000000000,-118.828999999999994,36.488000000000000,,Fire at Research pool swimming hole.  People were trying to put water on it but it kept coming back to life. E-72 responded and controlled vegetation fire.,120.000000000000000,900.000000000000000
2007.000000000000000,Lost Canyon,2007023.000000000000000,23.000000000000000,23.000000000000000,{70C5D303-3B70-4615-8B65-A7765F416168},2007-CAKNP-000023,,545695.000000000000000,DNA0,WF,Monitor,NPS,NPS,Yes,Natural,Natural,Lightning,7/6/2007 0:00:00,,,7/29/2007 0:00:00,0.222477030000000,0.500000000000000,367657.000000000000000,4036228.000000000000000,-118.477010000000007,36.462190000000000,,"A lightning storm ignited the Lost Canyon fire. It was discovered by trail crew personnel on July 6th, 2007 and called into fire dispatch. Two monitors were dispatched to assess the situation and were flown into the site by H552. The .5 acre fire was smoldering though the perimeter was inactive. They spent 1 day examining nearby fuels and adjacent trail systems, gave the fire a low potential for growth status, so we decided to occasionally monitor the fire by air as needed. The fire was located due west of Moraine Lake where Lost Canyon spills into the Big Arroyo.  Based upon its remote location, it was decided to use the fire for resource benefit. The fire slowly smoldered until it was declared out on 7/29/07 at .5 acres by Dave Allen.",120.000000000000000,900.000000000000000
